mesh_code,ward_code,ward_ja,lat,lon,est_total,emp_total,est_retail,emp_retail,est_restaurant,emp_restaurant
533935513,13112,世田谷区,35.63125,139.640625,245,3182,37,862,20,172
533935514,13112,世田谷区,35.63125,139.646875,258,2258,55,613,40,443
533935521,13112,世田谷区,35.62708333333333,139.65312500000002,93,853,18,84,7,29
533935522,13112,世田谷区,35.62708333333333,139.659375,12,1422,4,28,2,16
533935523,13112,世田谷区,35.63125,139.65312500000002,208,1506,32,250,21,104
533935524,13112,世田谷区,35.63125,139.659375,300,3041,51,534,38,292
533935531,13110,目黒区,35.62708333333333,139.665625,54,2169,9,41,6,46
533935532,13110,目黒区,35.62708333333333,139.671875,96,840,15,150,2,23
533935533,13110,目黒区,35.63125,139.665625,102,490,7,34,4,18
533935534,13112,世田谷区,35.63125,139.671875,137,1000,24,325,9,31
533935541,13112,世田谷区,35.62708333333333,139.67812500000002,111,879,15,217,4,34
533935542,13110,目黒区,35.62708333333333,139.68437500000002,416,2800,97,701,67,544
533935543,13112,世田谷区,35.63125,139.67812500000002,90,419,8,54,3,26
533935544,13110,目黒区,35.63125,139.68437500000002,461,2840,82,502,90,550
533935551,13110,目黒区,35.62708333333333,139.690625,209,2326,35,582,18,91
533935552,13110,目黒区,35.62708333333333,139.696875,156,1992,18,141,8,30
533935553,13110,目黒区,35.63125,139.690625,206,2167,17,144,12,37
533935554,13110,目黒区,35.63125,139.696875,156,990,37,166,13,37
533935561,13110,目黒区,35.62708333333333,139.703125,83,283,3,13,2,5
533935562,13110,目黒区,35.62708333333333,139.709375,174,1701,20,566,9,57
533935563,13110,目黒区,35.63125,139.703125,202,1105,43,245,14,48
533935564,13110,目黒区,35.63125,139.709375,383,5304,47,322,26,152
533935571,13109,品川区,35.62708333333333,139.71562500000002,369,6480,50,945,49,346
533935572,13109,品川区,35.62708333333333,139.721875,1131,24244,123,2391,143,1414
533935573,13109,品川区,35.63125,139.71562500000002,228,9280,18,454,10,133
533935574,13109,品川区,35.63125,139.721875,173,1793,9,27,2,4
533935581,13109,品川区,35.62708333333333,139.728125,718,16071,40,432,75,650
533935582,13103,港区,35.62708333333333,139.734375,320,9042,38,339,32,897
533935583,13109,品川区,35.63125,139.728125,264,4325,24,229,22,92
533935584,13103,港区,35.63125,139.734375,195,5219,20,149,11,128
533935591,13103,港区,35.62708333333333,139.74062500000002,874,42008,166,1947,124,1616
533935592,13103,港区,35.62708333333333,139.74687500000002,237,11238,12,304,23,233
533935593,13103,港区,35.63125,139.74062500000002,348,26739,27,462,57,1158
533935594,13103,港区,35.63125,139.74687500000002,259,16544,12,104,10,226
533935601,13112,世田谷区,35.635416666666664,139.628125,68,1455,6,28,1,3
533935602,13112,世田谷区,35.635416666666664,139.634375,21,408,1,27,1,1
533935603,13112,世田谷区,35.639583333333334,139.628125,87,520,18,133,9,87
533935604,13112,世田谷区,35.639583333333334,139.634375,82,989,12,162,15,222
533935611,13112,世田谷区,35.635416666666664,139.640625,130,1125,18,220,8,52
533935612,13112,世田谷区,35.635416666666664,139.646875,109,788,20,121,5,32
533935613,13112,世田谷区,35.639583333333334,139.640625,164,1434,26,181,10,76
533935614,13112,世田谷区,35.639583333333334,139.646875,114,885,18,76,6,19
533935621,13112,世田谷区,35.635416666666664,139.65312500000002,99,647,14,55,4,16
533935622,13112,世田谷区,35.635416666666664,139.659375,140,1241,19,162,15,78
533935623,13112,世田谷区,35.639583333333334,139.65312500000002,99,793,9,93,3,11
533935624,13112,世田谷区,35.639583333333334,139.659375,112,764,19,102,6,27
533935631,13112,世田谷区,35.635416666666664,139.665625,233,2277,34,381,12,92
533935632,13112,世田谷区,35.635416666666664,139.671875,103,771,10,89,1,9
533935633,13112,世田谷区,35.639583333333334,139.665625,242,3346,32,190,17,42
533935634,13112,世田谷区,35.639583333333334,139.671875,232,2208,35,229,27,118
533935641,13112,世田谷区,35.635416666666664,139.67812500000002,90,540,15,35,7,22
533935642,13112,世田谷区,35.635416666666664,139.68437500000002,91,346,10,42,5,19
533935643,13112,世田谷区,35.639583333333334,139.67812500000002,111,900,6,101,5,33
533935644,13112,世田谷区,35.639583333333334,139.68437500000002,156,870,36,182,7,36
533935651,13110,目黒区,35.635416666666664,139.690625,337,2206,63,539,43,289
533935652,13110,目黒区,35.635416666666664,139.696875,122,1109,18,96,12,48
533935653,13110,目黒区,35.639583333333334,139.690625,224,1333,34,152,24,134
533935654,13110,目黒区,35.639583333333334,139.696875,239,3063,40,203,35,152
533935661,13110,目黒区,35.635416666666664,139.703125,117,885,8,92,6,20
533935662,13110,目黒区,35.635416666666664,139.709375,313,5348,24,576,41,178
533935663,13110,目黒区,35.639583333333334,139.703125,243,2799,19,134,23,304
533935664,13110,目黒区,35.639583333333334,139.709375,139,1299,16,57,10,28
533935671,13109,品川区,35.635416666666664,139.71562500000002,887,18750,99,1175,150,2540
533935672,13103,港区,35.635416666666664,139.721875,279,2983,40,492,25,121
533935673,13109,品川区,35.639583333333334,139.71562500000002,116,2986,11,212,8,62
533935674,13103,港区,35.639583333333334,139.721875,148,2019,20,152,24,177
533935681,13103,港区,35.635416666666664,139.728125,143,1159,11,121,5,47
533935682,13103,港区,35.635416666666664,139.734375,199,3486,22,223,8,26
533935683,13103,港区,35.639583333333334,139.728125,150,3664,26,152,7,104
533935684,13103,港区,35.639583333333334,139.734375,147,1418,17,84,10,72
533935691,13103,港区,35.635416666666664,139.74062500000002,122,2841,7,149,5,42
533935692,13103,港区,35.635416666666664,139.74687500000002,66,2207,5,743,1,5
533935693,13103,港区,35.639583333333334,139.74062500000002,281,8324,26,360,17,176
533935694,13103,港区,35.639583333333334,139.74687500000002,324,20773,20,218,13,129
533935701,13112,世田谷区,35.64375,139.628125,72,620,6,162,4,36
533935702,13112,世田谷区,35.64375,139.634375,41,721,2,6,2,4
533935703,13112,世田谷区,35.64791666666667,139.628125,117,902,14,168,4,10
533935704,13112,世田谷区,35.64791666666667,139.634375,241,2777,38,565,38,400
533935711,13112,世田谷区,35.64375,139.640625,72,351,11,25,0,0
533935712,13112,世田谷区,35.64375,139.646875,218,1890,47,391,28,91
533935713,13112,世田谷区,35.64791666666667,139.640625,47,447,2,17,0,0
533935714,13112,世田谷区,35.64791666666667,139.646875,54,385,5,15,8,32
533935721,13112,世田谷区,35.64375,139.65312500000002,364,2600,77,487,76,330
533935722,13112,世田谷区,35.64375,139.659375,157,2092,32,382,12,66
533935723,13112,世田谷区,35.64791666666667,139.65312500000002,88,3892,16,72,6,47
533935724,13112,世田谷区,35.64791666666667,139.659375,115,809,19,96,8,38
533935731,13112,世田谷区,35.64375,139.665625,266,1472,40,283,35,178
533935732,13112,世田谷区,35.64375,139.671875,853,14187,155,1811,205,1868
533935733,13112,世田谷区,35.64791666666667,139.665625,144,749,13,31,10,42
533935734,13112,世田谷区,35.64791666666667,139.671875,208,1217,53,359,32,134
533935741,13112,世田谷区,35.64375,139.67812500000002,117,2296,18,175,10,149
533935742,13110,目黒区,35.64375,139.68437500000002,53,2779,8,51,3,15
533935743,13112,世田谷区,35.64791666666667,139.67812500000002,358,3134,40,524,41,248
533935744,13110,目黒区,35.64791666666667,139.68437500000002,198,1848,24,185,25,125
533935751,13110,目黒区,35.64375,139.690625,127,1086,18,70,9,15
533935752,13110,目黒区,35.64375,139.696875,580,8960,85,1769,131,1191
533935753,13110,目黒区,35.64791666666667,139.690625,262,5277,30,978,31,454
533935754,13110,目黒区,35.64791666666667,139.696875,463,6512,71,770,63,697
533935761,13110,目黒区,35.64375,139.703125,396,5560,34,327,45,429
533935762,13113,渋谷区,35.64375,139.709375,684,9932,54,785,92,731
533935763,13113,渋谷区,35.64791666666667,139.703125,759,7881,183,1125,61,646
533935764,13113,渋谷区,35.64791666666667,139.709375,2033,25036,291,2481,403,3737
533935771,13113,渋谷区,35.64375,139.71562500000002,515,17707,38,450,73,1053
533935772,13103,港区,35.64375,139.721875,343,1975,48,207,38,243
533935773,13113,渋谷区,35.64791666666667,139.71562500000002,822,16613,62,844,103,691
533935774,13113,渋谷区,35.64791666666667,139.721875,408,4430,61,823,55,289
533935781,13103,港区,35.64375,139.728125,199,2542,18,107,16,78
533935782,13103,港区,35.64375,139.734375,434,8266,56,579,41,249
533935783,13103,港区,35.64791666666667,139.728125,193,2684,17,173,15,73
533935784,13103,港区,35.64791666666667,139.734375,275,2582,27,178,27,201
533935791,13103,港区,35.64375,139.74062500000002,304,12685,12,190,9,69
533935792,13103,港区,35.64375,139.74687500000002,602,43635,48,1011,68,651
533935793,13103,港区,35.64791666666667,139.74062500000002,282,6027,21,257,19,90
533935794,13103,港区,35.64791666666667,139.74687500000002,1150,29712,77,561,173,1712
533935801,13112,世田谷区,35.65208333333334,139.628125,47,238,4,36,0,0
533935802,13112,世田谷区,35.65208333333334,139.634375,459,3492,106,1073,99,989
533935803,13112,世田谷区,35.65625000000001,139.628125,87,977,10,140,8,42
533935804,13112,世田谷区,35.65625000000001,139.634375,91,572,18,90,8,44
533935811,13112,世田谷区,35.65208333333334,139.640625,216,2198,36,534,21,302
533935812,13112,世田谷区,35.65208333333334,139.646875,212,1223,44,256,37,185
533935813,13112,世田谷区,35.65625000000001,139.640625,73,539,9,77,0,0
533935814,13112,世田谷区,35.65625000000001,139.646875,161,1328,29,170,13,53
533935821,13112,世田谷区,35.65208333333334,139.65312500000002,72,460,6,47,3,5
533935822,13112,世田谷区,35.65208333333334,139.659375,105,672,17,98,4,52
533935823,13112,世田谷区,35.65625000000001,139.65312500000002,295,3004,51,513,51,304
533935824,13112,世田谷区,35.65625000000001,139.659375,112,629,18,159,6,18
533935831,13112,世田谷区,35.65208333333334,139.665625,174,1309,32,395,17,40
533935832,13112,世田谷区,35.65208333333334,139.671875,124,1119,24,115,9,39
533935833,13112,世田谷区,35.65625000000001,139.665625,198,1531,25,141,28,171
533935834,13112,世田谷区,35.65625000000001,139.671875,77,623,10,120,8,59
533935841,13112,世田谷区,35.65208333333334,139.67812500000002,137,1283,11,182,13,65
533935842,13110,目黒区,35.65208333333334,139.68437500000002,280,7103,42,624,34,336
533935843,13112,世田谷区,35.65625000000001,139.67812500000002,71,894,11,52,3,10
533935844,13110,目黒区,35.65625000000001,139.68437500000002,155,1385,27,109,14,40
533935851,13110,目黒区,35.65208333333334,139.690625,308,6728,29,790,17,62
533935852,13113,渋谷区,35.65208333333334,139.696875,192,5095,22,308,12,229
533935853,13110,目黒区,35.65625000000001,139.690625,372,5037,30,262,38,171
533935854,13113,渋谷区,35.65625000000001,139.696875,2154,54065,135,1448,303,4203
533935861,13113,渋谷区,35.65208333333334,139.703125,641,6343,105,968,58,486
533935862,13113,渋谷区,35.65208333333334,139.709375,601,6919,48,269,34,201
533935863,13113,渋谷区,35.65625000000001,139.703125,1404,35444,161,1186,179,1880
533935864,13113,渋谷区,35.65625000000001,139.709375,563,13875,48,801,25,196
533935871,13113,渋谷区,35.65208333333334,139.71562500000002,137,3379,8,74,4,35
533935872,13113,渋谷区,35.65208333333334,139.721875,410,4971,68,730,58,580
533935873,13113,渋谷区,35.65625000000001,139.71562500000002,193,2997,28,113,25,155
533935874,13103,港区,35.65625000000001,139.721875,251,2620,23,149,37,300
533935881,13103,港区,35.65208333333334,139.728125,84,1526,5,35,2,13
533935882,13103,港区,35.65208333333334,139.734375,347,3193,30,233,42,209
533935883,13103,港区,35.65625000000001,139.728125,183,1738,18,103,15,115
533935884,13103,港区,35.65625000000001,139.734375,818,6555,119,954,148,1527
533935891,13103,港区,35.65208333333334,139.74062500000002,96,4634,3,9,9,96
533935892,13103,港区,35.65208333333334,139.74687500000002,752,27780,53,552,32,1785
533935893,13103,港区,35.65625000000001,139.74062500000002,548,5951,44,457,39,321
533935894,13103,港区,35.65625000000001,139.74687500000002,164,3403,15,137,11,189
533935901,13112,世田谷区,35.66041666666667,139.628125,47,356,5,15,1,5
533935902,13112,世田谷区,35.66041666666667,139.634375,25,1257,2,11,3,40
533935903,13112,世田谷区,35.66458333333334,139.628125,47,610,5,20,2,3
533935904,13112,世田谷区,35.66458333333334,139.634375,71,481,10,50,6,15
533935911,13112,世田谷区,35.66041666666667,139.640625,103,676,18,283,9,21
533935912,13112,世田谷区,35.66041666666667,139.646875,39,131,6,13,3,17
533935913,13112,世田谷区,35.66458333333334,139.640625,296,2197,65,502,48,426
533935914,13112,世田谷区,35.66458333333334,139.646875,63,551,7,78,3,6
533935921,13112,世田谷区,35.66041666666667,139.65312500000002,123,1041,27,218,13,51
533935922,13112,世田谷区,35.66041666666667,139.659375,114,908,15,348,13,142
533935923,13112,世田谷区,35.66458333333334,139.65312500000002,109,549,12,54,10,36
533935924,13112,世田谷区,35.66458333333334,139.659375,106,720,9,39,7,19
533935931,13112,世田谷区,35.66041666666667,139.665625,633,5140,146,1314,145,1382
533935932,13112,世田谷区,35.66041666666667,139.671875,288,2011,50,419,56,310
533935933,13112,世田谷区,35.66458333333334,139.665625,389,2428,116,589,76,452
533935934,13112,世田谷区,35.66458333333334,139.671875,228,1225,29,152,44,193
533935941,13110,目黒区,35.66041666666667,139.67812500000002,38,1052,2,7,1,1
533935942,13110,目黒区,35.66041666666667,139.68437500000002,59,2025,12,139,12,127
533935943,13113,渋谷区,35.66458333333334,139.67812500000002,151,1123,14,44,6,39
533935944,13113,渋谷区,35.66458333333334,139.68437500000002,122,1123,14,74,9,33
533935951,13113,渋谷区,35.66041666666667,139.690625,150,2777,9,80,18,104
533935952,13113,渋谷区,35.66041666666667,139.696875,2188,33085,598,6824,623,7313
533935953,13113,渋谷区,35.66458333333334,139.690625,269,5070,37,300,24,126
533935954,13113,渋谷区,35.66458333333334,139.696875,563,17148,63,901,95,900
533935961,13113,渋谷区,35.66041666666667,139.703125,2100,52615,519,6564,236,4369
533935962,13113,渋谷区,35.66041666666667,139.709375,909,17342,91,1052,58,733
533935963,13113,渋谷区,35.66458333333334,139.703125,1162,17644,255,2987,65,756
533935964,13103,港区,35.66458333333334,139.709375,1063,18491,243,3816,102,1415
533935971,13103,港区,35.66041666666667,139.71562500000002,810,8863,147,1183,43,615
533935972,13103,港区,35.66041666666667,139.721875,549,5737,48,314,127,879
533935973,13103,港区,35.66458333333334,139.71562500000002,893,9858,166,2159,46,677
533935974,13103,港区,35.66458333333334,139.721875,66,465,7,17,3,29
533935981,13103,港区,35.66041666666667,139.728125,838,26257,121,1739,121,1581
533935982,13103,港区,35.66041666666667,139.734375,462,8448,51,495,100,1350
533935983,13103,港区,35.66458333333334,139.728125,643,15589,97,1591,120,1229
533935984,13103,港区,35.66458333333334,139.734375,771,10279,60,587,230,2285
533935991,13103,港区,35.66041666666667,139.74062500000002,266,4290,12,267,15,82
533935992,13103,港区,35.66041666666667,139.74687500000002,740,14404,26,235,38,372
533935993,13103,港区,35.66458333333334,139.74062500000002,676,33546,34,1009,42,470
533935994,13103,港区,35.66458333333334,139.74687500000002,902,32448,47,623,45,431
533936001,13111,大田区,35.58541666666667,139.753125,33,516,3,50,0,0
533936002,13109,品川区,35.58541666666667,139.759375,37,719,0,0,1,9
533936003,13109,品川区,35.58958333333334,139.753125,1,0,0,0,0,0
533936004,13109,品川区,35.58958333333334,139.759375,8,345,0,0,0,0
533936011,13111,大田区,35.58541666666667,139.765625,41,847,1,3,0,0
533936012,13111,大田区,35.58541666666667,139.771875,12,196,0,0,0,0
533936013,13111,大田区,35.58958333333334,139.765625,75,1281,1,36,0,0
533936014,13111,大田区,35.58958333333334,139.771875,58,1188,3,38,0,0
533936021,13111,大田区,35.58541666666667,139.77812500000002,16,200,0,0,0,0
533936101,13109,品川区,35.59375,139.753125,2,28,0,0,1,2
533936102,13109,品川区,35.59375,139.759375,18,2510,2,18,2,6
533936103,13109,品川区,35.59791666666667,139.753125,71,2166,7,200,4,23
533936104,13109,品川区,35.59791666666667,139.759375,27,638,0,0,1,6
533936111,13111,大田区,35.59375,139.765625,38,902,1,9,0,0
533936112,13111,大田区,35.59375,139.771875,31,1015,0,0,0,0
533936113,13109,品川区,35.59791666666667,139.765625,17,230,0,0,0,0
533936132,13108,江東区,35.59375,139.796875,1,3,0,0,0,0
533936134,13108,江東区,35.59791666666667,139.796875,11,352,0,0,0,0
533936141,13111,大田区,35.59375,139.80312500000002,9,118,0,0,0,0
533936143,13108,江東区,35.59791666666667,139.80312500000002,2,84,0,0,0,0
533936201,13109,品川区,35.60208333333333,139.753125,23,215,1,9,0,0
533936202,13109,品川区,35.60208333333333,139.759375,23,423,1,23,1,2
533936203,13109,品川区,35.60625,139.753125,24,1399,1,15,1,9
533936204,13109,品川区,35.60625,139.759375,11,374,0,0,0,0
533936211,13109,品川区,35.60208333333333,139.765625,8,78,0,0,0,0
533936224,13108,江東区,35.60625,139.784375,25,336,2,4,0,0
533936232,13108,江東区,35.60208333333333,139.796875,10,178,0,0,0,0
533936243,13108,江東区,35.60625,139.80312500000002,2,12,0,0,0,0
533936301,13109,品川区,35.610416666666666,139.753125,37,1492,4,146,0,0
533936302,13109,品川区,35.610416666666666,139.759375,10,348,0,0,0,0
533936303,13109,品川区,35.614583333333336,139.753125,36,1117,0,0,1,4
533936322,13108,江東区,35.610416666666666,139.784375,55,1152,0,0,0,0
533936323,13108,江東区,35.614583333333336,139.77812500000002,27,1814,3,20,1,3
533936324,13108,江東区,35.614583333333336,139.784375,22,300,0,0,0,0
533936331,13108,江東区,35.610416666666666,139.790625,16,196,0,0,0,0
533936404,13109,品川区,35.62291666666667,139.759375,13,401,0,0,0,0
533936414,13108,江東区,35.62291666666667,139.771875,23,316,8,76,6,146
533936421,13108,江東区,35.61875,139.77812500000002,222,5674,12,378,5,42
533936422,13108,江東区,35.61875,139.784375,30,948,1,11,1,6
533936423,13108,江東区,35.62291666666667,139.77812500000002,104,957,60,474,22,232
533936431,13108,江東区,35.61875,139.790625,2,37,0,0,0,0
533936433,13108,江東区,35.62291666666667,139.790625,34,349,1,9,1,5
533936462,13108,江東区,35.61875,139.834375,7,161,0,0,0,0
533936463,13108,江東区,35.62291666666667,139.828125,7,63,1,0,0,0
533936464,13108,江東区,35.62291666666667,139.834375,3,9,0,0,0,0
533936502,13109,品川区,35.62708333333333,139.759375,50,2913,3,107,1,14
533936512,13103,港区,35.62708333333333,139.771875,137,3610,57,380,33,515
533936521,13108,江東区,35.62708333333333,139.77812500000002,261,11511,104,968,59,907
533936523,13103,港区,35.63125,139.77812500000002,59,2064,10,219,3,27
533936524,13108,江東区,35.63125,139.784375,25,1090,5,77,3,9
533936532,13108,江東区,35.62708333333333,139.796875,21,618,2,5,4,22
533936533,13108,江東区,35.63125,139.790625,191,10824,24,474,27,280
533936534,13108,江東区,35.63125,139.796875,20,371,3,26,10,99
533936561,13108,江東区,35.62708333333333,139.828125,3,59,0,0,0,0
533936562,13108,江東区,35.62708333333333,139.834375,21,434,1,9,0,0
533936564,13108,江東区,35.63125,139.834375,12,132,1,13,0,0
533936603,13103,港区,35.639583333333334,139.753125,146,6046,9,99,14,106
533936604,13103,港区,35.639583333333334,139.759375,91,5339,3,16,5,30
533936622,13108,江東区,35.635416666666664,139.784375,71,2327,4,59,1,4
533936631,13108,江東区,35.635416666666664,139.790625,14,272,4,50,4,63
533936632,13108,江東区,35.635416666666664,139.796875,11,2587,2,25,2,30
533936633,13108,江東区,35.639583333333334,139.790625,166,1802,99,734,20,439
533936634,13108,江東区,35.639583333333334,139.796875,41,1262,2,68,0,0
533936643,13108,江東区,35.639583333333334,139.80312500000002,83,3586,11,265,1,15
533936652,13108,江東区,35.635416666666664,139.821875,30,1070,1,38,0,0
533936654,13108,江東区,35.639583333333334,139.821875,51,2641,0,0,1,108
533936662,13108,江東区,35.635416666666664,139.834375,83,1568,2,15,1,5
533936663,13108,江東区,35.639583333333334,139.828125,56,1218,0,0,0,0
533936664,13108,江東区,35.639583333333334,139.834375,76,1476,2,27,2,47
533936673,13108,江東区,35.639583333333334,139.84062500000002,13,345,1,5,0,0
533936684,13123,江戸川区,35.639583333333334,139.859375,3,211,0,0,0,0
533936701,13103,港区,35.64375,139.753125,342,10582,18,256,15,156
533936702,13103,港区,35.64375,139.759375,106,2844,5,73,6,27
533936703,13103,港区,35.64791666666667,139.753125,632,23609,33,458,32,168
533936704,13103,港区,35.64791666666667,139.759375,95,6720,4,44,8,92
533936714,13102,中央区,35.64791666666667,139.771875,3,176,0,0,0,0
533936721,13108,江東区,35.64375,139.77812500000002,407,3749,21,117,16,85
533936722,13108,江東区,35.64375,139.784375,69,2852,4,14,8,30
533936724,13108,江東区,35.64791666666667,139.784375,5,43,1,10,0,0
533936733,13108,江東区,35.64791666666667,139.790625,32,484,6,31,3,22
533936741,13108,江東区,35.64375,139.80312500000002,78,1758,11,311,3,15
533936742,13108,江東区,35.64375,139.80937500000002,28,860,4,122,0,0
533936743,13108,江東区,35.64791666666667,139.80312500000002,129,2091,18,654,13,209
533936744,13108,江東区,35.64791666666667,139.80937500000002,36,683,6,70,1,1
533936751,13108,江東区,35.64375,139.815625,51,1255,4,52,0,0
533936752,13108,江東区,35.64375,139.821875,119,1901,11,215,2,83
533936753,13108,江東区,35.64791666666667,139.815625,15,726,1,11,2,8
533936754,13108,江東区,35.64791666666667,139.821875,3,31,0,0,0,0
533936761,13108,江東区,35.64375,139.828125,105,8147,13,130,14,176
533936763,13108,江東区,35.64791666666667,139.828125,19,582,1,8,6,72
533936764,13108,江東区,35.64791666666667,139.834375,39,1286,0,0,0,0
533936771,13108,江東区,35.64375,139.84062500000002,22,514,0,0,1,34
533936773,13108,江東区,35.64791666666667,139.84062500000002,3,179,0,0,0,0
533936781,13123,江戸川区,35.64375,139.853125,2,188,0,0,0,0
533936782,13123,江戸川区,35.64375,139.859375,13,337,1,24,4,116
533936783,13123,江戸川区,35.64791666666667,139.853125,7,166,1,10,0,0
533936784,13123,江戸川区,35.64791666666667,139.859375,46,1370,4,46,1,1
533936791,13123,江戸川区,35.64375,139.86562500000002,21,806,1,29,1,33
533936792,13123,江戸川区,35.64375,139.87187500000002,58,1344,3,20,0,0
533936793,13123,江戸川区,35.64791666666667,139.86562500000002,114,2858,3,12,1,7
533936794,13123,江戸川区,35.64791666666667,139.87187500000002,144,2420,25,313,10,118
533936801,13103,港区,35.65208333333334,139.753125,1043,25640,48,398,66,374
533936802,13103,港区,35.65208333333334,139.759375,252,21194,11,92,16,345
533936803,13103,港区,35.65625000000001,139.753125,1536,39528,78,882,149,1298
533936804,13103,港区,35.65625000000001,139.759375,530,30278,25,246,62,622
533936814,13102,中央区,35.65625000000001,139.771875,160,2894,15,87,8,216
533936821,13102,中央区,35.65208333333334,139.77812500000002,23,2376,1,9,3,44
533936823,13102,中央区,35.65625000000001,139.77812500000002,178,2731,14,174,17,114
533936824,13102,中央区,35.65625000000001,139.784375,248,23050,27,527,31,428
533936832,13108,江東区,35.65208333333334,139.796875,160,13233,19,293,15,205
533936834,13108,江東区,35.65625000000001,139.796875,337,46052,60,1914,67,951
533936841,13108,江東区,35.65208333333334,139.80312500000002,33,561,1,4,4,19
533936842,13108,江東区,35.65208333333334,139.80937500000002,58,1225,10,129,5,104
533936843,13108,江東区,35.65625000000001,139.80312500000002,77,1407,7,79,6,16
533936844,13108,江東区,35.65625000000001,139.80937500000002,72,1076,3,51,2,6
533936851,13108,江東区,35.65208333333334,139.815625,27,369,1,3,0,0
533936852,13108,江東区,35.65208333333334,139.821875,2,8,0,0,0,0
533936853,13108,江東区,35.65625000000001,139.815625,102,1766,7,48,5,21
533936854,13108,江東区,35.65625000000001,139.821875,40,1885,5,94,2,8
533936861,13108,江東区,35.65208333333334,139.828125,2,7,0,0,0,0
533936862,13108,江東区,35.65208333333334,139.834375,4,58,1,6,1,6
533936863,13108,江東区,35.65625000000001,139.828125,18,646,2,18,1,1
533936864,13108,江東区,35.65625000000001,139.834375,2,104,0,0,0,0
533936871,13108,江東区,35.65208333333334,139.84062500000002,2,26,0,0,0,0
533936873,13108,江東区,35.65625000000001,139.84062500000002,3,44,0,0,0,0
533936881,13123,江戸川区,35.65208333333334,139.853125,10,1230,2,29,0,0
533936882,13123,江戸川区,35.65208333333334,139.859375,14,246,2,39,0,0
533936883,13123,江戸川区,35.65625000000001,139.853125,27,421,1,3,1,2
533936884,13123,江戸川区,35.65625000000001,139.859375,44,693,4,15,2,6
533936891,13123,江戸川区,35.65208333333334,139.86562500000002,39,792,6,207,0,0
533936892,13123,江戸川区,35.65208333333334,139.87187500000002,91,1079,16,166,7,159
533936893,13123,江戸川区,35.65625000000001,139.86562500000002,114,864,9,50,6,13
533936894,13123,江戸川区,35.65625000000001,139.87187500000002,110,933,12,197,7,25
533936901,13103,港区,35.66041666666667,139.753125,1418,31137,75,1202,56,294
533936902,13102,中央区,35.66041666666667,139.759375,551,13528,22,228,18,109
533936903,13103,港区,35.66458333333334,139.753125,1683,34887,91,759,206,1354
533936904,13102,中央区,35.66458333333334,139.759375,1450,56997,111,1117,416,3209
533936911,13102,中央区,35.66041666666667,139.765625,23,1885,1,5,1,7
533936912,13102,中央区,35.66041666666667,139.771875,70,4623,0,0,3,10
533936913,13102,中央区,35.66458333333334,139.765625,493,26302,30,268,38,994
533936914,13102,中央区,35.66458333333334,139.771875,741,9226,134,737,105,1640
533936921,13102,中央区,35.66041666666667,139.77812500000002,438,6734,40,433,99,558
533936922,13102,中央区,35.66041666666667,139.784375,140,2135,29,319,18,87
533936923,13102,中央区,35.66458333333334,139.77812500000002,203,6313,21,372,48,1180
533936924,13102,中央区,35.66458333333334,139.784375,398,3302,50,498,90,642
533936931,13108,江東区,35.66041666666667,139.790625,86,9711,11,144,10,160
533936932,13108,江東区,35.66041666666667,139.796875,52,1300,6,95,2,22
533936933,13108,江東区,35.66458333333334,139.790625,14,51,2,5,1,9
533936934,13108,江東区,35.66458333333334,139.796875,77,3516,4,8,2,44
533936941,13108,江東区,35.66041666666667,139.80312500000002,79,1031,12,183,2,15
533936942,13108,江東区,35.66041666666667,139.80937500000002,87,1686,7,131,6,60
533936943,13108,江東区,35.66458333333334,139.80312500000002,141,5127,26,811,15,277
533936944,13108,江東区,35.66458333333334,139.80937500000002,82,968,9,197,9,32
533936951,13108,江東区,35.66041666666667,139.815625,66,2444,8,85,7,67
533936952,13108,江東区,35.66041666666667,139.821875,48,2085,3,103,1,6
533936953,13108,江東区,35.66458333333334,139.815625,52,2736,3,543,2,16
533936954,13108,江東区,35.66458333333334,139.821875,54,1423,5,106,3,50
533936961,13108,江東区,35.66041666666667,139.828125,33,3251,3,30,0,0
533936962,13108,江東区,35.66041666666667,139.834375,2,14,0,0,0,0
533936963,13108,江東区,35.66458333333334,139.828125,20,974,0,0,0,0
533936964,13108,江東区,35.66458333333334,139.834375,131,3916,50,807,19,263
533936973,13108,江東区,35.66458333333334,139.84062500000002,52,1687,1,1,0,0
533936981,13123,江戸川区,35.66041666666667,139.853125,61,473,11,156,1,3
533936982,13123,江戸川区,35.66041666666667,139.859375,98,1561,12,167,8,51
533936983,13123,江戸川区,35.66458333333334,139.853125,58,738,6,194,1,5
533936984,13123,江戸川区,35.66458333333334,139.859375,644,7819,89,1049,112,1318
533936991,13123,江戸川区,35.66041666666667,139.86562500000002,134,1291,20,255,8,75
533936992,13123,江戸川区,35.66041666666667,139.87187500000002,278,2756,40,629,20,187
533936993,13123,江戸川区,35.66458333333334,139.86562500000002,192,1563,30,278,15,68
533936994,13123,江戸川区,35.66458333333334,139.87187500000002,488,5500,61,814,74,1023
533937701,13123,江戸川区,35.64375,139.878125,28,359,6,70,0,0
533937703,13123,江戸川区,35.64791666666667,139.878125,102,809,9,122,5,29
533937704,13123,江戸川区,35.64791666666667,139.884375,2,55,0,0,0,0
533937801,13123,江戸川区,35.65208333333334,139.878125,89,655,12,113,4,29
533937802,13123,江戸川区,35.65208333333334,139.884375,99,2064,52,1340,18,365
